"Point"	"x_coord"	"y_coord"	"z_coord"	"u"	"v"
14679	+1.152774112e+00	-1.505443277e-01	+2.114834034e-01	0.358745691	0.591818367
14680	+1.152690870e+00	-1.517875407e-01	+2.122876215e-01	0.360749299	0.591818367
14681	+1.152604914e+00	-1.530320052e-01	+2.130852990e-01	0.362752906	0.591818367
14682	+1.152516262e+00	-1.542775887e-01	+2.138765015e-01	0.364756513	0.591818367
14683	+1.152424935e+00	-1.555241590e-01	+2.146612944e-01	0.366760120	0.591818367
14684	+1.152330952e+00	-1.567715838e-01	+2.154397429e-01	0.368763727	0.591818367
14685	+1.152234334e+00	-1.580197309e-01	+2.162119120e-01	0.370767335	0.591818367
14686	+1.152135101e+00	-1.592684681e-01	+2.169778665e-01	0.372770942	0.591818367
14687	+1.152033276e+00	-1.605176635e-01	+2.177376709e-01	0.374774549	0.591818367
14688	+1.151928881e+00	-1.617671851e-01	+2.184913896e-01	0.376778156	0.591818367
14689	+1.151821939e+00	-1.630169009e-01	+2.192390867e-01	0.378781764	0.591818367
14690	+1.151712473e+00	-1.642666790e-01	+2.199808258e-01	0.380785371	0.591818367
14691	+1.151600509e+00	-1.655163879e-01	+2.207166707e-01	0.382788978	0.591818367
14692	+1.151486069e+00	-1.667658957e-01	+2.214466844e-01	0.384792585	0.591818367
14693	+1.151369180e+00	-1.680150708e-01	+2.221709300e-01	0.386796192	0.591818367
14694	+1.151249868e+00	-1.692637835e-01	+2.228894696e-01	0.388799800	0.591818367
14695	+1.151128129e+00	-1.705120619e-01	+2.236023122e-01	0.390803407	0.591818367
14696	+1.151003836e+00	-1.717606453e-01	+2.243092304e-01	0.392807014	0.591818367
14697	+1.150876821e+00	-1.730104821e-01	+2.250099307e-01	0.394810621	0.591818367
14698	+1.150746913e+00	-1.742625201e-01	+2.257041246e-01	0.396814228	0.591818367
14699	+1.150613940e+00	-1.755177063e-01	+2.263915276e-01	0.398817836	0.591818367
14700	+1.150477728e+00	-1.767769872e-01	+2.270718603e-01	0.400821443	0.591818367
14701	+1.150338097e+00	-1.780413084e-01	+2.277448476e-01	0.402825050	0.591818367
14702	+1.150194869e+00	-1.793116152e-01	+2.284102189e-01	0.404828657	0.591818367
14703	+1.150047861e+00	-1.805888518e-01	+2.290677084e-01	0.406832265	0.591818367
14704	+1.149896888e+00	-1.818739619e-01	+2.297170544e-01	0.408835872	0.591818367
14705	+1.149741761e+00	-1.831678884e-01	+2.303579999e-01	0.410839479	0.591818367
14706	+1.149582291e+00	-1.844715734e-01	+2.309902923e-01	0.412843086	0.591818367
14707	+1.149418284e+00	-1.857859582e-01	+2.316136831e-01	0.414846693	0.591818367
14708	+1.149249544e+00	-1.871119834e-01	+2.322279283e-01	0.416850301	0.591818367
14709	+1.149075871e+00	-1.884505885e-01	+2.328327880e-01	0.418853908	0.591818367
14710	+1.148897064e+00	-1.898027123e-01	+2.334280262e-01	0.420857515	0.591818367
14711	+1.148712916e+00	-1.911692926e-01	+2.340134114e-01	0.422861122	0.591818367
14712	+1.148523218e+00	-1.925512664e-01	+2.345887153e-01	0.424864729	0.591818367
14713	+1.148327758e+00	-1.939495694e-01	+2.351537140e-01	0.426868337	0.591818367
14714	+1.148126318e+00	-1.953651365e-01	+2.357081869e-01	0.428871944	0.591818367
14715	+1.147918679e+00	-1.967989014e-01	+2.362519171e-01	0.430875551	0.591818367
14716	+1.147704616e+00	-1.982517969e-01	+2.367846909e-01	0.432879158	0.591818367
14717	+1.147483899e+00	-1.997247544e-01	+2.373062980e-01	0.434882766	0.591818367
14718	+1.147256296e+00	-2.012187041e-01	+2.378165311e-01	0.436886373	0.591818367
14719	+1.147021567e+00	-2.027345750e-01	+2.383151858e-01	0.438889980	0.591818367
14720	+1.146779469e+00	-2.042732947e-01	+2.388020604e-01	0.440893587	0.591818367
14721	+1.146529754e+00	-2.058357895e-01	+2.392769557e-01	0.442897194	0.591818367
14722	+1.146272173e+00	-2.074229562e-01	+2.397396841e-01	0.444900802	0.591818367
14723	+1.146006958e+00	-2.090332834e-01	+2.401908374e-01	0.446904409	0.591818367
14724	+1.145735358e+00	-2.106602668e-01	+2.406326099e-01	0.448908016	0.591818367
14725	+1.145458780e+00	-2.122967796e-01	+2.410673717e-01	0.450911623	0.591818367
14726	+1.145178658e+00	-2.139357027e-01	+2.414974654e-01	0.452915230	0.591818367
14727	+1.144896457e+00	-2.155699243e-01	+2.419252061e-01	0.454918838	0.591818367
14728	+1.144613674e+00	-2.171923400e-01	+2.423528820e-01	0.456922445	0.591818367
14729	+1.144331832e+00	-2.187958535e-01	+2.427827538e-01	0.458926052	0.591818367
14730	+1.144052487e+00	-2.203733759e-01	+2.432170540e-01	0.460929659	0.591818367
14731	+1.143777217e+00	-2.219178258e-01	+2.436579863e-01	0.462933267	0.591818367
14732	+1.143507626e+00	-2.234221290e-01	+2.441077236e-01	0.464936874	0.591818367
14733	+1.143245340e+00	-2.248792184e-01	+2.445684066e-01	0.466940481	0.591818367
14734	+1.142992001e+00	-2.262820333e-01	+2.450421415e-01	0.468944088	0.591818367
14735	+1.142749264e+00	-2.276235189e-01	+2.455309971e-01	0.470947695	0.591818367
14736	+1.142518793e+00	-2.288966258e-01	+2.460370021e-01	0.472951303	0.591818367
14737	+1.142302255e+00	-2.300943089e-01	+2.465621411e-01	0.474954910	0.591818367
14738	+1.142101311e+00	-2.312095268e-01	+2.471083509e-01	0.476958517	0.591818367
14739	+1.141917614e+00	-2.322352409e-01	+2.476775161e-01	0.478962124	0.591818367
14740	+1.141752800e+00	-2.331644138e-01	+2.482714636e-01	0.480965731	0.591818367
14741	+1.141608478e+00	-2.339900085e-01	+2.488919575e-01	0.482969339	0.591818367
14742	+1.141486221e+00	-2.347049871e-01	+2.495406925e-01	0.484972946	0.591818367
14743	+1.141387562e+00	-2.353023091e-01	+2.502192879e-01	0.486976553	0.591818367
14744	+1.141313975e+00	-2.357749297e-01	+2.509292797e-01	0.488980160	0.591818367
14745	+1.141266873e+00	-2.361157989e-01	+2.516721129e-01	0.490983768	0.591818367
14746	+1.141247590e+00	-2.363178589e-01	+2.524491325e-01	0.492987375	0.591818367
14747	+1.141257371e+00	-2.363740429e-01	+2.532615747e-01	0.494990982	0.591818367
14748	+1.141297360e+00	-2.362772730e-01	+2.541105563e-01	0.496994589	0.591818367
14749	+1.141368583e+00	-2.360204589e-01	+2.549970626e-01	0.498998196	0.591818367
14750	+1.141470604e+00	-2.356019963e-01	+2.559090975e-01	0.501001804	0.591818367
14751	+1.141590654e+00	-2.350741011e-01	+2.567249066e-01	0.503005411	0.591818367
14752	+1.141725829e+00	-2.344532305e-01	+2.574229128e-01	0.505009018	0.591818367
14753	+1.141876132e+00	-2.337434345e-01	+2.580102078e-01	0.507012625	0.591818367
14754	+1.142041373e+00	-2.329487592e-01	+2.584934305e-01	0.509016232	0.591818367
14755	+1.142221187e+00	-2.320732489e-01	+2.588788051e-01	0.511019840	0.591818367
14756	+1.142415055e+00	-2.311209465e-01	+2.591721825e-01	0.513023447	0.591818367
14757	+1.142622319e+00	-2.300958943e-01	+2.593790821e-01	0.515027054	0.591818367
14758	+1.142842206e+00	-2.290021348e-01	+2.595047327e-01	0.517030661	0.591818367
14759	+1.143073842e+00	-2.278437110e-01	+2.595541135e-01	0.519034269	0.591818367
14760	+1.143316272e+00	-2.266246671e-01	+2.595319926e-01	0.521037876	0.591818367
14761	+1.143568480e+00	-2.253490489e-01	+2.594429648e-01	0.523041483	0.591818367
14762	+1.143829400e+00	-2.240209047e-01	+2.592914874e-01	0.525045090	0.591818367
14763	+1.144097938e+00	-2.226442850e-01	+2.590819142e-01	0.527048697	0.591818367
14764	+1.144372983e+00	-2.212232434e-01	+2.588185263e-01	0.529052305	0.591818367
14765	+1.144653421e+00	-2.197618368e-01	+2.585055619e-01	0.531055912	0.591818367
14766	+1.144938150e+00	-2.182641256e-01	+2.581472427e-01	0.533059519	0.591818367
14767	+1.145226088e+00	-2.167341742e-01	+2.577477978e-01	0.535063126	0.591818367
14768	+1.145516184e+00	-2.151760507e-01	+2.573114852e-01	0.537066733	0.591818367
14769	+1.145807427e+00	-2.135938276e-01	+2.568426107e-01	0.539070341	0.591818367
14770	+1.146098854e+00	-2.119915817e-01	+2.563455435e-01	0.541073948	0.591818367
14771	+1.146389555e+00	-2.103733939e-01	+2.558247299e-01	0.543077555	0.591818367
14772	+1.146678678e+00	-2.087433499e-01	+2.552847040e-01	0.545081162	0.591818367
14773	+1.146965433e+00	-2.071055395e-01	+2.547300958e-01	0.547084770	0.591818367
14774	+1.147249093e+00	-2.054640569e-01	+2.541656368e-01	0.549088377	0.591818367
14775	+1.147528998e+00	-2.038230009e-01	+2.535961632e-01	0.551091984	0.591818367
14776	+1.147804553e+00	-2.021864742e-01	+2.530266164e-01	0.553095591	0.591818367
14777	+1.148075226e+00	-2.005585838e-01	+2.524620421e-01	0.555099198	0.591818367
14778	+1.148340601e+00	-1.989430674e-01	+2.519071550e-01	0.557102806	0.591818367
14779	+1.148600718e+00	-1.973407000e-01	+2.513633157e-01	0.559106413	0.591818367
14780	+1.148855818e+00	-1.957508277e-01	+2.508302356e-01	0.561110020	0.591818367
14781	+1.149106130e+00	-1.941727789e-01	+2.503075909e-01	0.563113627	0.591818367
14782	+1.149351876e+00	-1.926058814e-01	+2.497950423e-01	0.565117234	0.591818367
14783	+1.149593264e+00	-1.910494620e-01	+2.492922357e-01	0.567120842	0.591818367
14784	+1.149830496e+00	-1.895028467e-01	+2.487988031e-01	0.569124449	0.591818367
14785	+1.150063762e+00	-1.879653607e-01	+2.483143633e-01	0.571128056	0.591818367
14786	+1.150293244e+00	-1.864363286e-01	+2.478385223e-01	0.573131663	0.591818367
14787	+1.150519116e+00	-1.849150740e-01	+2.473708744e-01	0.575135271	0.591818367
14788	+1.150741542e+00	-1.834009200e-01	+2.469110023e-01	0.577138878	0.591818367
14789	+1.150960679e+00	-1.818931889e-01	+2.464584778e-01	0.579142485	0.591818367
14790	+1.151176676e+00	-1.803912024e-01	+2.460128624e-01	0.581146092	0.591818367
14791	+1.151389674e+00	-1.788942816e-01	+2.455737077e-01	0.583149699	0.591818367
14792	+1.151599807e+00	-1.774017467e-01	+2.451405559e-01	0.585153307	0.591818367
14793	+1.151807202e+00	-1.759129176e-01	+2.447129400e-01	0.587156914	0.591818367
14794	+1.152011978e+00	-1.744271134e-01	+2.442903847e-01	0.589160521	0.591818367
14795	+1.152214248e+00	-1.729436529e-01	+2.438724061e-01	0.591164128	0.591818367
14796	+1.152414118e+00	-1.714618538e-01	+2.434585125e-01	0.593167735	0.591818367
14797	+1.152611689e+00	-1.699810339e-01	+2.430482046e-01	0.595171343	0.591818367
14798	+1.152807053e+00	-1.685005099e-01	+2.426409757e-01	0.597174950	0.591818367
14799	+1.153000297e+00	-1.670195984e-01	+2.422363118e-01	0.599178557	0.591818367
14800	+1.153191503e+00	-1.655376151e-01	+2.418336922e-01	0.601182164	0.591818367
14801	+1.153380745e+00	-1.640538755e-01	+2.414325894e-01	0.603185772	0.591818367
14802	+1.153568091e+00	-1.625676946e-01	+2.410324695e-01	0.605189379	0.591818367
14803	+1.153753605e+00	-1.610783866e-01	+2.406327921e-01	0.607192986	0.591818367
14804	+1.153937344e+00	-1.595852655e-01	+2.402330104e-01	0.609196593	0.591818367
14805	+1.154119358e+00	-1.580876449e-01	+2.398325719e-01	0.611200200	0.591818367
14806	+1.154299676e+00	-1.565849957e-01	+2.394310031e-01	0.613203808	0.591818367
14807	+1.154478269e+00	-1.550773252e-01	+2.390281170e-01	0.615207415	0.591818367
14808	+1.154655094e+00	-1.535647597e-01	+2.386237895e-01	0.617211022	0.591818367
14809	+1.154830109e+00	-1.520474270e-01	+2.382178958e-01	0.619214629	0.591818367
14810	+1.155003273e+00	-1.505254550e-01	+2.378103098e-01	0.621218236	0.591818367
14811	+1.155174542e+00	-1.489989717e-01	+2.374009041e-01	0.623221844	0.591818367
14812	+1.155343875e+00	-1.474681053e-01	+2.369895501e-01	0.625225451	0.591818367
14813	+1.155511231e+00	-1.459329841e-01	+2.365761179e-01	0.627229058	0.591818367
14814	+1.155676568e+00	-1.443937364e-01	+2.361604763e-01	0.629232665	0.591818367
14815	+1.155839845e+00	-1.428504908e-01	+2.357424929e-01	0.631236273	0.591818367
14816	+1.156001021e+00	-1.413033759e-01	+2.353220339e-01	0.633239880	0.591818367
14817	+1.156160055e+00	-1.397525205e-01	+2.348989645e-01	0.635243487	0.591818367
14818	+1.156316906e+00	-1.381980535e-01	+2.344731483e-01	0.637247094	0.591818367
14819	+1.156471533e+00	-1.366401038e-01	+2.340444481e-01	0.639250701	0.591818367
14820	+1.156623897e+00	-1.350788006e-01	+2.336127250e-01	0.641254309	0.591818367
14821	+1.156773957e+00	-1.335142730e-01	+2.331778391e-01	0.643257916	0.591818367
14822	+1.156921675e+00	-1.319466505e-01	+2.327396492e-01	0.645261523	0.591818367
14823	+1.157067009e+00	-1.303760624e-01	+2.322980128e-01	0.647265130	0.591818367
14824	+1.157209921e+00	-1.288026383e-01	+2.318527863e-01	0.649268737	0.591818367
14825	+1.157350371e+00	-1.272265079e-01	+2.314038246e-01	0.651272345	0.591818367
14826	+1.157488322e+00	-1.256478009e-01	+2.309509815e-01	0.653275952	0.591818367
14827	+1.157623734e+00	-1.240666472e-01	+2.304941096e-01	0.655279559	0.591818367
14828	+1.157756570e+00	-1.224831766e-01	+2.300330600e-01	0.657283166	0.591818367
14829	+1.157886790e+00	-1.208975194e-01	+2.295676827e-01	0.659286774	0.591818367
14830	+1.158014358e+00	-1.193098055e-01	+2.290978264e-01	0.661290381	0.591818367
14831	+1.158139236e+00	-1.177201654e-01	+2.286233384e-01	0.663293988	0.591818367
14832	+1.158261387e+00	-1.161287292e-01	+2.281440650e-01	0.665297595	0.591818367
14833	+1.158380774e+00	-1.145356269e-01	+2.276598517e-01	0.667301202	0.591818367
14834	+1.158497367e+00	-1.129409566e-01	+2.271705896e-01	0.669304810	0.591818367
14835	+1.158611149e+00	-1.113447665e-01	+2.266762425e-01	0.671308417	0.591818367
14836	+1.158722102e+00	-1.097470998e-01	+2.261767815e-01	0.673312024	0.591818367
14837	+1.158830209e+00	-1.081479996e-01	+2.256721778e-01	0.675315631	0.591818367
14838	+1.158935454e+00	-1.065475092e-01	+2.251624029e-01	0.677319238	0.591818367
14839	+1.159037821e+00	-1.049456717e-01	+2.246474278e-01	0.679322846	0.591818367
14840	+1.159137294e+00	-1.033425304e-01	+2.241272238e-01	0.681326453	0.591818367
14841	+1.159233857e+00	-1.017381286e-01	+2.236017623e-01	0.683330060	0.591818367
14842	+1.159327495e+00	-1.001325097e-01	+2.230710145e-01	0.685333667	0.591818367
14843	+1.159418193e+00	-9.852571685e-02	+2.225349518e-01	0.687337275	0.591818367
14844	+1.159505937e+00	-9.691779359e-02	+2.219935454e-01	0.689340882	0.591818367
14845	+1.159590711e+00	-9.530878327e-02	+2.214467667e-01	0.691344489	0.591818367
14846	+1.159672501e+00	-9.369872934e-02	+2.208945872e-01	0.693348096	0.591818367
14847	+1.159751295e+00	-9.208767526e-02	+2.203369783e-01	0.695351703	0.591818367
14848	+1.159827077e+00	-9.047566453e-02	+2.197739115e-01	0.697355311	0.591818367
14849	+1.159899835e+00	-8.886274067e-02	+2.192053583e-01	0.699358918	0.591818367
14850	+1.159969557e+00	-8.724894723e-02	+2.186312905e-01	0.701362525	0.591818367
14851	+1.160036228e+00	-8.563432778e-02	+2.180516796e-01	0.703366132	0.591818367
14852	+1.160099838e+00	-8.401892592e-02	+2.174664974e-01	0.705369739	0.591818367
14853	+1.160160373e+00	-8.240278526e-02	+2.168757159e-01	0.707373347	0.591818367
14854	+1.160217823e+00	-8.078594945e-02	+2.162793068e-01	0.709376954	0.591818367
14855	+1.160272176e+00	-7.916846216e-02	+2.156772423e-01	0.711380561	0.591818367
14856	+1.160323421e+00	-7.755036708e-02	+2.150694944e-01	0.713384168	0.591818367
14857	+1.160371547e+00	-7.593170792e-02	+2.144560353e-01	0.715387776	0.591818367
14858	+1.160416545e+00	-7.431252840e-02	+2.138368374e-01	0.717391383	0.591818367
14859	+1.160458403e+00	-7.269287228e-02	+2.132118732e-01	0.719394990	0.591818367
14860	+1.160497113e+00	-7.107278331e-02	+2.125811151e-01	0.721398597	0.591818367
14861	+1.160532666e+00	-6.945229940e-02	+2.119445386e-01	0.723402204	0.591818367
14862	+1.160565061e+00	-6.783137380e-02	+2.113021577e-01	0.725405812	0.591818367
14863	+1.160594307e+00	-6.620989474e-02	+2.106540167e-01	0.727409419	0.591818367
14864	+1.160620411e+00	-6.458774742e-02	+2.100001620e-01	0.729413026	0.591818367
14865	+1.160643378e+00	-6.296481702e-02	+2.093406410e-01	0.731416633	0.591818367
14866	+1.160663217e+00	-6.134098867e-02	+2.086755019e-01	0.733420240	0.591818367
14867	+1.160679932e+00	-5.971614746e-02	+2.080047937e-01	0.735423848	0.591818367
14868	+1.160693530e+00	-5.809017849e-02	+2.073285665e-01	0.737427455	0.591818367
14869	+1.160704016e+00	-5.646296681e-02	+2.066468710e-01	0.739431062	0.591818367
14870	+1.160711396e+00	-5.483439746e-02	+2.059597589e-01	0.741434669	0.591818367
14871	+1.160715674e+00	-5.320435546e-02	+2.052672829e-01	0.743438277	0.591818367
14872	+1.160716856e+00	-5.157272583e-02	+2.045694965e-01	0.745441884	0.591818367
14873	+1.160714945e+00	-4.993939355e-02	+2.038664541e-01	0.747445491	0.591818367
14874	+1.160709946e+00	-4.830424363e-02	+2.031582109e-01	0.749449098	0.591818367
14875	+1.160701862e+00	-4.666716103e-02	+2.024448232e-01	0.751452705	0.591818367
14876	+1.160690697e+00	-4.502803072e-02	+2.017263479e-01	0.753456313	0.591818367
14877	+1.160676454e+00	-4.338673769e-02	+2.010028431e-01	0.755459920	0.591818367
14878	+1.160659136e+00	-4.174316689e-02	+2.002743676e-01	0.757463527	0.591818367
14879	+1.160638744e+00	-4.009720331e-02	+1.995409812e-01	0.759467134	0.591818367
14880	+1.160615282e+00	-3.844873191e-02	+1.988027446e-01	0.761470741	0.591818367
14881	+1.160588750e+00	-3.679763768e-02	+1.980597192e-01	0.763474349	0.591818367
14882	+1.160559150e+00	-3.514380561e-02	+1.973119675e-01	0.765477956	0.591818367
14883	+1.160526484e+00	-3.348712071e-02	+1.965595527e-01	0.767481563	0.591818367
14884	+1.160490751e+00	-3.182746799e-02	+1.958025391e-01	0.769485170	0.591818367
14885	+1.160451953e+00	-3.016473249e-02	+1.950409918e-01	0.771488778	0.591818367
14886	+1.160410088e+00	-2.849879927e-02	+1.942749766e-01	0.773492385	0.591818367
14887	+1.160365157e+00	-2.682955339e-02	+1.935045603e-01	0.775495992	0.591818367
14888	+1.160317158e+00	-2.515687997e-02	+1.927298106e-01	0.777499599	0.591818367
14889	+1.160266085e+00	-2.348070908e-02	+1.919507478e-01	0.779503206	0.591818367
14890	+1.160211893e+00	-2.180122366e-02	+1.911671204e-01	0.781506814	0.591818367
14891	+1.160154529e+00	-2.011870123e-02	+1.903785734e-01	0.783510421	0.591818367
14892	+1.160093937e+00	-1.843342199e-02	+1.895847460e-01	0.785514028	0.591818367
14893	+1.160030064e+00	-1.674566618e-02	+1.887852751e-01	0.787517635	0.591818367
14894	+1.159962858e+00	-1.505571411e-02	+1.879797949e-01	0.789521242	0.591818367
14895	+1.159892267e+00	-1.336384614e-02	+1.871679370e-01	0.791524850	0.591818367
14896	+1.159818241e+00	-1.167034268e-02	+1.863493305e-01	0.793528457	0.591818367
14897	+1.159740730e+00	-9.975484181e-03	+1.855236022e-01	0.795532064	0.591818367
14898	+1.159659688e+00	-8.279551125e-03	+1.846903762e-01	0.797535671	0.591818367
14899	+1.159575067e+00	-6.582824024e-03	+1.838492744e-01	0.799539279	0.591818367
14900	+1.159486822e+00	-4.885583417e-03	+1.829999163e-01	0.801542886	0.591818367
14901	+1.159394910e+00	-3.188109857e-03	+1.821419191e-01	0.803546493	0.591818367
14902	+1.159299287e+00	-1.490683913e-03	+1.812748977e-01	0.805550100	0.591818367
14903	+1.159199912e+00	+2.064138432e-04	+1.803984647e-01	0.807553707	0.591818367
14904	+1.159096746e+00	+1.902902838e-03	+1.795122306e-01	0.809557315	0.591818367
14905	+1.158989751e+00	+3.598502504e-03	+1.786158038e-01	0.811560922	0.591818367
14906	+1.158878889e+00	+5.292932286e-03	+1.777087904e-01	0.813564529	0.591818367
14907	+1.158764125e+00	+6.985911644e-03	+1.767907947e-01	0.815568136	0.591818367
14908	+1.158645427e+00	+8.677160063e-03	+1.758614188e-01	0.817571743	0.591818367
14909	+1.158522761e+00	+1.036639706e-02	+1.749202630e-01	0.819575351	0.591818367
14910	+1.158396099e+00	+1.205334217e-02	+1.739669254e-01	0.821578958	0.591818367
14911	+1.158265412e+00	+1.373771500e-02	+1.730010027e-01	0.823582565	0.591818367
14912	+1.158130672e+00	+1.541923518e-02	+1.720220896e-01	0.825586172	0.591818367
14913	+1.157991857e+00	+1.709762239e-02	+1.710297791e-01	0.827589780	0.591818367
14914	+1.157848943e+00	+1.877259637e-02	+1.700236625e-01	0.829593387	0.591818367
14915	+1.157701909e+00	+2.044387694e-02	+1.690033298e-01	0.831596994	0.591818367
14916	+1.157550737e+00	+2.211118351e-02	+1.679683692e-01	0.833600601	0.591818367
14917	+1.157395414e+00	+2.377408281e-02	+1.669183615e-01	0.835604208	0.591818367
14918	+1.157235934e+00	+2.543176203e-02	+1.658528703e-01	0.837607816	0.591818367
14919	+1.157072301e+00	+2.708333941e-02	+1.647714553e-01	0.839611423	0.591818367
14920	+1.156904522e+00	+2.872793143e-02	+1.636736747e-01	0.841615030	0.591818367
14921	+1.156732612e+00	+3.036465475e-02	+1.625590854e-01	0.843618637	0.591818367
14922	+1.156556590e+00	+3.199262627e-02	+1.614272437e-01	0.845622244	0.591818367
14923	+1.156376484e+00	+3.361096308e-02	+1.602777049e-01	0.847625852	0.591818367
14924	+1.156192323e+00	+3.521878254e-02	+1.591100234e-01	0.849629459	0.591818367
